plotcode,treatment,year,species_other,sowndiv,AGB.mix,biomass.y,AGB.mono
B3A14,D1,2019,Poa.pra,60,0,71.2,1.186666667
B3A14,D1,2019,Poa.tri,60,5.12,7.8,0.13
B3A14,D1,2019,Pri.ver,60,0,113.51,1.891833333
B3A14,D1,2019,Pru.vul,60,0,64.3,1.071666667
B3A14,D1,2019,Ran.acr,60,0,58.1,0.968333333
B3A14,D1,2019,Ran.rep,60,0.075,32.11,0.535166667
B3A14,D1,2019,Rum.ace,60,0,17.62,0.293666667
B3A14,D1,2019,San.off,60,0,232.2,3.87
B3A14,D1,2019,Tar.off,60,15.16,144.5,2.408333333
B3A14,D1,2019,Tra.pra,60,1.665,0,0
B3A14,D1,2019,Tri.fra,60,0,189.2,3.153333333
B3A14,D1,2019,Tri.hyb,60,0,114.34,1.905666667
B3A14,D1,2019,Tri.pra,60,3.385,95.4,1.59
B3A14,D1,2019,Tri.rep,60,0.355,14.91,0.2485
B3A14,D1,2019,Ver.cha,60,0.18,109.91,1.831833333
B3A14,D1,2019,Vic.cra,60,0,0,0
B3A14,D1,2020,Ach.mil,60,0,144.33,2.4055
B3A14,D1,2020,Aju.rep,60,0,6.79,0.113166667
B3A14,D1,2020,Alo.pra,60,2.1535,114.1,1.901666667
B3A14,D1,2020,Ant.odo,60,0,8.8,0.146666667
B3A14,D1,2020,Ant.syl,60,0,13.62,0.227
B3A14,D1,2020,Arr.ela,60,90.45,214.76,3.579333333
B3A14,D1,2020,Ave.pub,60,5.907,209.2,3.486666667
B3A14,D1,2020,Bel.per,60,0,0,0
B3A14,D1,2020,Bro.ere,60,14.6025,281.4,4.69
B3A14,D1,2020,Bro.hor,60,35.1,33.68,0.561333333
B3A14,D1,2020,Car.car,60,0,5.43,0.0905
B3A14,D1,2020,Cen.jac,60,0,63.27,1.0545
B3A14,D1,2020,Cir.ole,60,0,0,0
B3A14,D1,2020,Cre.bie,60,44.2825,49.25,0.820833333
B3A14,D1,2020,Dac.glo,60,5.079,79.54,1.325666667
B3A14,D1,2020,Dau.car,60,0,81.27,1.3545
B3A14,D1,2020,Fes.rub,60,25.7175,157.5,2.625
B3A14,D1,2020,Gal.mol,60,5.365,535.63,8.927166667
B3A14,D1,2020,Ger.pra,60,0.4075,158.15,2.635833333
B3A14,D1,2020,Gle.hed,60,0.3455,19.58,0.326333333
B3A14,D1,2020,Hol.lan,60,0.042,1.14,0.019
B3A14,D1,2020,Kna.arv,60,0,671.53,11.19216667
B3A14,D1,2020,Lat.pra,60,0,0,0
B3A14,D1,2020,Leo.aut,60,0,44,0.733333333
B3A14,D1,2020,Leo.his,60,1.115,67.13,1.118833333
B3A14,D1,2020,Leu.vul,60,0,83.38,1.389666667
B3A14,D1,2020,Lot.cor,60,1.29,56.91,0.9485
B3A14,D1,2020,Med.lup,60,0,72.94,1.215666667
B3A14,D1,2020,Med.var,60,4.335,657.1,10.95166667
B3A14,D1,2020,Pla.lan,60,0.1055,78.23,1.303833333
B3A14,D1,2020,Pla.med,60,0,183.02,3.050333333
B3A14,D1,2020,Poa.pra,60,16.655,206.2,3.436666667
B3A14,D1,2020,Poa.tri,60,4.65,23.42,0.390333333
B3A14,D1,2020,Pri.ver,60,0,94.72,1.578666667
B3A14,D1,2020,Pru.vul,60,0,13.25,0.220833333
B3A14,D1,2020,Ran.acr,60,0.015,56.17,0.936166667
B3A14,D1,2020,Ran.rep,60,0,0,0
B3A14,D1,2020,Rum.ace,60,0,25.84,0.430666667
B3A14,D1,2020,San.off,60,0,213.63,3.5605
B3A14,D1,2020,Tar.off,60,1.7745,38.66,0.644333333
B3A14,D1,2020,Tra.pra,60,0.27,0,0
B3A14,D1,2020,Tri.fra,60,0,50.56,0.842666667
B3A14,D1,2020,Tri.hyb,60,0,9.51,0.1585
B3A14,D1,2020,Tri.pra,60,30.5,87.35,1.455833333
B3A14,D1,2020,Tri.rep,60,0,150.41,2.506833333
B3A14,D1,2020,Ver.cha,60,0.655,48.71,0.811833333
B3A14,D1,2020,Vic.cra,60,0.605,0,0
B3A14,D1,2021,Ach.mil,60,0,363.2,6.053333333
B3A14,D1,2021,Aju.rep,60,0,25.5,0.425
B3A14,D1,2021,Alo.pra,60,6.35,394.4,6.573333333
B3A14,D1,2021,Ant.odo,60,3.32,6.92,0.115333333
B3A14,D1,2021,Ant.syl,60,0,424.8,7.08
B3A14,D1,2021,Arr.ela,60,336.2,396.2,6.603333333
B3A14,D1,2021,Ave.pub,60,26.385,204.5,3.408333333
B3A14,D1,2021,Bel.per,60,0.18,4.98,0.083
B3A14,D1,2021,Bro.ere,60,21.43,475.6,7.926666667
B3A14,D1,2021,Bro.hor,60,4.04,130.3,2.171666667
B3A14,D1,2021,Car.car,60,0,12.26,0.204333333
B3A14,D1,2021,Cen.jac,60,0,22.19,0.369833333
B3A14,D1,2021,Cir.ole,60,0,0,0
B3A14,D1,2021,Cre.bie,60,5.86,248.6,4.143333333
B3A14,D1,2021,Dac.glo,60,6.6,330.5,5.508333333
B3A14,D1,2021,Dau.car,60,0,325.2,5.42
B3A14,D1,2021,Fes.rub,60,26.985,582.2,9.703333333
B3A14,D1,2021,Gal.mol,60,0,460.7,7.678333333
B3A14,D1,2021,Ger.pra,60,9.355,550.8,9.18
B3A14,D1,2021,Gle.hed,60,7.73,73.4,1.223333333
B3A14,D1,2021,Hol.lan,60,3.745,113.67,1.8945
B3A14,D1,2021,Kna.arv,60,0.255,1401.5,23.35833333
B3A14,D1,2021,Lat.pra,60,0,94.8,1.58
B3A14,D1,2021,Leo.aut,60,0,218.5,3.641666667
B3A14,D1,2021,Leo.his,60,0.86,15.68,0.261333333
B3A14,D1,2021,Leu.vul,60,0,181.5,3.025
B3A14,D1,2021,Lot.cor,60,3.125,365.9,6.098333333
B3A14,D1,2021,Med.lup,60,0,55.6,0.926666667
B3A14,D1,2021,Med.var,60,3.805,748.3,12.47166667
B3A14,D1,2021,Pla.lan,60,3.78,644,10.73333333
B3A14,D1,2021,Pla.med,60,0.42,336.4,5.606666667
B3A14,D1,2021,Poa.pra,60,70.49,329.3,5.488333333
B3A14,D1,2021,Poa.tri,60,25.655,151,2.516666667
B3A14,D1,2021,Pri.ver,60,0,28.1,0.468333333
B3A14,D1,2021,Pru.vul,60,0,37.15,0.619166667
B3A14,D1,2021,Ran.acr,60,0.09,181.9,3.031666667
B3A14,D1,2021,Ran.rep,60,0,80.1,1.335
B3A14,D1,2021,Rum.ace,60,0,46.91,0.781833333
B3A14,D1,2021,San.off,60,0,517.3,8.621666667
B3A14,D1,2021,Tar.off,60,10.125,160.1,2.668333333
B3A14,D1,2021,Tra.pra,60,0.185,0,0
B3A14,D1,2021,Tri.fra,60,0.02,235,3.916666667
B3A14,D1,2021,Tri.hyb,60,0,12.1,0.201666667
B3A14,D1,2021,Tri.pra,60,0.255,92.21,1.536833333
B3A14,D1,2021,Tri.rep,60,0,29.53,0.492166667
B3A14,D1,2021,Ver.cha,60,0,187.8,3.13
B3A14,D1,2021,Vic.cra,60,0,0,0
B3A16,D1,2017,Aju.rep,16,0,12.87,0.804375
B3A16,D1,2017,Gle.hed,16,2.6,108,6.75
B3A16,D1,2017,Lat.pra,16,0.455,244.9,15.30625
B3A16,D1,2017,Leo.his,16,0.605,408.1,25.50625
B3A16,D1,2017,Med.lup,16,0,243.71,15.231875
B3A16,D1,2017,Pla.med,16,0,0,0
B3A16,D1,2017,Pru.vul,16,0,308.9,19.30625
B3A16,D1,2017,Ran.rep,16,0,121.35,7.584375
B3A16,D1,2017,Tar.off,16,250.65,434.5,27.15625
B3A16,D1,2017,Tri.fra,16,0,183.83,11.489375
B3A16,D1,2017,Tri.hyb,16,284.335,1047.3,65.45625
B3A16,D1,2017,Tri.rep,16,9.385,393,24.5625
B3A16,D1,2017,Ver.cha,16,0,156.8,9.8
B3A16,D1,2017,Vic.cra,16,137.35,148,9.25
B3A16,D1,2018,Aju.rep,16,0,0,0
B3A16,D1,2018,Gle.hed,16,0,25.43,1.589375
B3A16,D1,2018,Lat.pra,16,1.435,48.8,3.05
B3A16,D1,2018,Leo.his,16,0,207.31,12.956875
B3A16,D1,2018,Med.lup,16,0,68.37,4.273125
B3A16,D1,2018,Pla.med,16,5.18,7.22,0.45125
B3A16,D1,2018,Pru.vul,16,0,26.12,1.6325
B3A16,D1,2018,Ran.rep,16,0,160.73,10.045625
B3A16,D1,2018,Tar.off,16,183,161.78,10.11125
B3A16,D1,2018,Tri.fra,16,0,343.1,21.44375
B3A16,D1,2018,Tri.hyb,16,1.415,0.19,0.011875
B3A16,D1,2018,Tri.rep,16,6.53,54.04,3.3775
B3A16,D1,2018,Ver.cha,16,0,108.26,6.76625
B3A16,D1,2018,Vic.cra,16,0,64.02,4.00125
B3A16,D1,2019,Aju.rep,16,0,0.86,0.05375
B3A16,D1,2019,Gle.hed,16,2.58,63.22,3.95125
B3A16,D1,2019,Lat.pra,16,0.13,66.3,4.14375
B3A16,D1,2019,Leo.his,16,0,198.7,12.41875
B3A16,D1,2019,Med.lup,16,0.745,392.5,24.53125
B3A16,D1,2019,Pla.med,16,2.69,75.1,4.69375
B3A16,D1,2019,Pru.vul,16,0,64.3,4.01875
B3A16,D1,2019,Ran.rep,16,0,32.11,2.006875
B3A16,D1,2019,Tar.off,16,196.155,144.5,9.03125
B3A16,D1,2019,Tri.fra,16,0,189.2,11.825
B3A16,D1,2019,Tri.hyb,16,3.17,114.34,7.14625
B3A16,D1,2019,Tri.rep,16,18.585,14.91,0.931875
B3A16,D1,2019,Ver.cha,16,0,109.91,6.869375
B3A16,D1,2019,Vic.cra,16,1.95,0,0
B3A16,D1,2020,Aju.rep,16,0,6.79,0.424375
B3A16,D1,2020,Gle.hed,16,0.315,19.58,1.22375
B3A16,D1,2020,Lat.pra,16,0,0,0
B3A16,D1,2020,Leo.his,16,0,67.13,4.195625
B3A16,D1,2020,Med.lup,16,0,72.94,4.55875
B3A16,D1,2020,Pla.med,16,2.535,183.02,11.43875
B3A16,D1,2020,Pru.vul,16,0,13.25,0.828125
B3A16,D1,2020,Ran.rep,16,0,0,0
B3A16,D1,2020,Tar.off,16,68.416,38.66,2.41625
B3A16,D1,2020,Tri.fra,16,0,50.56,3.16
B3A16,D1,2020,Tri.hyb,16,0.79,9.51,0.594375
B3A16,D1,2020,Tri.rep,16,10.6245,150.41,9.400625
B3A16,D1,2020,Ver.cha,16,0,48.71,3.044375
B3A16,D1,2020,Vic.cra,16,0,0,0
B3A16,D1,2021,Aju.rep,16,0,25.5,1.59375
B3A16,D1,2021,Gle.hed,16,0.78,73.4,4.5875
B3A16,D1,2021,Lat.pra,16,0,94.8,5.925
B3A16,D1,2021,Leo.his,16,0,15.68,0.98
B3A16,D1,2021,Med.lup,16,0,55.6,3.475
B3A16,D1,2021,Pla.med,16,0.675,336.4,21.025
B3A16,D1,2021,Pru.vul,16,0,37.15,2.321875
B3A16,D1,2021,Ran.rep,16,0.21,80.1,5.00625
B3A16,D1,2021,Tar.off,16,156.8,160.1,10.00625
B3A16,D1,2021,Tri.fra,16,0,235,14.6875
B3A16,D1,2021,Tri.hyb,16,0,12.1,0.75625
B3A16,D1,2021,Tri.rep,16,37.86,29.53,1.845625
B3A16,D1,2021,Ver.cha,16,0,187.8,11.7375
B3A16,D1,2021,Vic.cra,16,0,0,0
B3A17,D1,2017,Ver.cha,1,55.525,156.8,156.8
B3A17,D1,2018,Ver.cha,1,49.73,108.26,108.26
B3A17,D1,2019,Ver.cha,1,149.66,109.91,109.91
B3A17,D1,2020,Ver.cha,1,42.51,48.71,48.71
B3A17,D1,2021,Ver.cha,1,170.27,187.8,187.8
B3A19,D1,2017,Tar.off,2,245.73,434.5,217.25
B3A19,D1,2018,Tar.off,2,107.275,161.78,80.89
B3A19,D1,2019,Tar.off,2,177.775,144.5,72.25
B3A19,D1,2020,Tar.off,2,62.6,38.66,19.33
B3A19,D1,2021,Tar.off,2,137.3,160.1,80.05
B3A20,D1,2017,Kna.arv,8,557.6,2483.1,310.3875
B3A20,D1,2017,Lot.cor,8,16.04,846.4,105.8
B3A20,D1,2017,Tri.fra,8,215.55,183.83,22.97875
B3A20,D1,2017,Tri.hyb,8,282.935,1047.3,130.9125
B3A20,D1,2018,Kna.arv,8,348.64,817.17,102.14625
B3A20,D1,2018,Lot.cor,8,17.205,459.2,57.4
B3A20,D1,2018,Tri.fra,8,0.31,343.1,42.8875
B3A20,D1,2018,Tri.hyb,8,0,0.19,0.02375
B3A20,D1,2019,Kna.arv,8,566.35,581.5,72.6875
B3A20,D1,2019,Lot.cor,8,16.49,244.5,30.5625
B3A20,D1,2019,Tri.fra,8,8.005,189.2,23.65
B3A20,D1,2019,Tri.hyb,8,0,114.34,14.2925
B3A20,D1,2020,Kna.arv,8,111.65,671.53,83.94125
B3A20,D1,2020,Lot.cor,8,36.165,56.91,7.11375
B3A20,D1,2020,Tri.fra,8,1.85,50.56,6.32
B3A20,D1,2020,Tri.hyb,8,0.285,9.51,1.18875
B3A20,D1,2021,Kna.arv,8,499.05,1401.5,175.1875
B3A20,D1,2021,Lot.cor,8,12.135,365.9,45.7375
B3A20,D1,2021,Tri.fra,8,0.59,235,29.375
B3A20,D1,2021,Tri.hyb,8,20.25,12.1,1.5125
B3A21,D1,2017,Lot.cor,2,64.59,846.4,423.2
B3A21,D1,2017,Tri.pra,2,1120.15,476.9,238.45
B3A21,D1,2018,Lot.cor,2,22.975,459.2,229.6
B3A21,D1,2018,Tri.pra,2,70.01,53.06,26.53
B3A21,D1,2019,Lot.cor,2,0.97,244.5,122.25
B3A21,D1,2019,Tri.pra,2,355.04,95.4,47.7
B3A21,D1,2020,Lot.cor,2,0,56.91,28.455
B3A21,D1,2020,Tri.pra,2,87.1475,87.35,43.675
B3A21,D1,2021,Lot.cor,2,10.905,365.9,182.95
B3A21,D1,2021,Tri.pra,2,73.255,92.21,46.105
B3A22,D1,2017,Aju.rep,16,0,12.87,0.804375
B3A22,D1,2017,Ant.odo,16,70.135,56.72,3.545
B3A22,D1,2017,Bel.per,16,0,0,0
B3A22,D1,2017,Bro.ere,16,181.465,327.4,20.4625
B3A22,D1,2017,Cre.bie,16,124.18,457.3,28.58125
B3A22,D1,2017,Fes.rub,16,30.435,118.4,7.4
B3A22,D1,2017,Gal.mol,16,12.775,620.6,38.7875
B3A22,D1,2017,Ger.pra,16,5.585,289.3,18.08125
B3A22,D1,2017,Ran.rep,16,0,121.35,7.584375
B3A22,D1,2017,Rum.ace,16,110.945,338.9,21.18125
B3A22,D1,2017,Tri.fra,16,3.625,183.83,11.489375
B3A22,D1,2017,Ver.cha,16,1.36,156.8,9.8
B3A22,D1,2017,Vic.cra,16,103.05,148,9.25
B3A22,D1,2018,Aju.rep,16,0,0,0
B3A22,D1,2018,Ant.odo,16,9.905,5.76,0.36
B3A22,D1,2018,Bel.per,16,0,0,0
B3A22,D1,2018,Bro.ere,16,439.52,207.3,12.95625
B3A22,D1,2018,Cre.bie,16,2.825,160.91,10.056875
B3A22,D1,2018,Fes.rub,16,126.875,330.07,20.629375
B3A22,D1,2018,Gal.mol,16,143.13,701.4,43.8375
B3A22,D1,2018,Ger.pra,16,22.665,550.6,34.4125
B3A22,D1,2018,Ran.rep,16,0,160.73,10.045625
B3A22,D1,2018,Rum.ace,16,0,258.9,16.18125
B3A22,D1,2018,Tri.fra,16,0.145,343.1,21.44375
B3A22,D1,2018,Ver.cha,16,0.95,108.26,6.76625
B3A22,D1,2018,Vic.cra,16,0,64.02,4.00125
B3A22,D1,2019,Aju.rep,16,0,0.86,0.05375
B3A22,D1,2019,Ant.odo,16,0.345,34.92,2.1825
B3A22,D1,2019,Bel.per,16,0,0,0
B3A22,D1,2019,Bro.ere,16,345.385,67.2,4.2
B3A22,D1,2019,Cre.bie,16,0,73.8,4.6125
B3A22,D1,2019,Fes.rub,16,14.895,88.4,5.525
B3A22,D1,2019,Gal.mol,16,9.8,745.1,46.56875
B3A22,D1,2019,Ger.pra,16,2.58,207.7,12.98125
B3A22,D1,2019,Ran.rep,16,0,32.11,2.006875
B3A22,D1,2019,Rum.ace,16,0.135,17.62,1.10125
B3A22,D1,2019,Tri.fra,16,10.105,189.2,11.825
B3A22,D1,2019,Ver.cha,16,10.42,109.91,6.869375
B3A22,D1,2019,Vic.cra,16,0.35,0,0
B3A22,D1,2020,Aju.rep,16,0,6.79,0.424375
B3A22,D1,2020,Ant.odo,16,0,8.8,0.55
B3A22,D1,2020,Bel.per,16,0,0,0
B3A22,D1,2020,Bro.ere,16,65.258,281.4,17.5875
B3A22,D1,2020,Cre.bie,16,0,49.25,3.078125
B3A22,D1,2020,Fes.rub,16,30.002,157.5,9.84375
B3A22,D1,2020,Gal.mol,16,22.02,535.63,33.476875
B3A22,D1,2020,Ger.pra,16,4.7805,158.15,9.884375
B3A22,D1,2020,Ran.rep,16,0,0,0
B3A22,D1,2020,Rum.ace,16,0,25.84,1.615
B3A22,D1,2020,Tri.fra,16,0,50.56,3.16
B3A22,D1,2020,Ver.cha,16,0,48.71,3.044375
B3A22,D1,2020,Vic.cra,16,0,0,0
B3A22,D1,2021,Aju.rep,16,0,25.5,1.59375
B3A22,D1,2021,Ant.odo,16,1.135,6.92,0.4325
B3A22,D1,2021,Bel.per,16,0.54,4.98,0.31125
B3A22,D1,2021,Bro.ere,16,336.35,475.6,29.725
B3A22,D1,2021,Cre.bie,16,0,248.6,15.5375
B3A22,D1,2021,Fes.rub,16,38.805,582.2,36.3875
B3A22,D1,2021,Gal.mol,16,1.98,460.7,28.79375
B3A22,D1,2021,Ger.pra,16,4.51,550.8,34.425
B3A22,D1,2021,Ran.rep,16,0,80.1,5.00625
B3A22,D1,2021,Rum.ace,16,0.165,46.91,2.931875
B3A22,D1,2021,Tri.fra,16,0,235,14.6875
B3A22,D1,2021,Ver.cha,16,0.065,187.8,11.7375
B3A22,D1,2021,Vic.cra,16,0.165,0,0
B3A23,D1,2017,Bro.hor,4,487.115,677.2,169.3
B3A23,D1,2017,Leu.vul,4,446.9,453.6,113.4
B3A23,D1,2017,Ran.rep,4,0,121.35,30.3375
B3A23,D1,2017,Tri.fra,4,30.665,183.83,45.9575
B3A23,D1,2018,Bro.hor,4,133.645,601.1,150.275
B3A23,D1,2018,Leu.vul,4,0,589.9,147.475
B3A23,D1,2018,Ran.rep,4,0,160.73,40.1825
B3A23,D1,2018,Tri.fra,4,2.44,343.1,85.775
B3A23,D1,2019,Bro.hor,4,563.64,104.83,26.2075
B3A23,D1,2019,Leu.vul,4,0,244.65,61.1625
B3A23,D1,2019,Ran.rep,4,0,32.11,8.0275
B3A23,D1,2019,Tri.fra,4,2.175,189.2,47.3
B3A23,D1,2020,Bro.hor,4,141.8165,33.68,8.42
B3A23,D1,2020,Leu.vul,4,0,83.38,20.845
B3A23,D1,2020,Ran.rep,4,0,0,0
B3A23,D1,2020,Tri.fra,4,38.72,50.56,12.64
B3A23,D1,2021,Bro.hor,4,368.9,130.3,32.575
B3A23,D1,2021,Leu.vul,4,0,181.5,45.375
B3A23,D1,2021,Ran.rep,4,3.315,80.1,20.025
B3A23,D1,2021,Tri.fra,4,67.345,235,58.75
B3A24,D1,2017,Aju.rep,16,0,12.87,0.804375
B3A24,D1,2017,Ant.odo,16,10.36,56.72,3.545
B3A24,D1,2017,Arr.ela,16,741.15,706.4,44.15
B3A24,D1,2017,Ave.pub,16,1.76,805.5,50.34375
B3A24,D1,2017,Bro.hor,16,56.65,677.2,42.325
B3A24,D1,2017,Gle.hed,16,25.6,108,6.75
B3A24,D1,2017,Lot.cor,16,1.545,846.4,52.9
B3A24,D1,2017,Med.var,16,0,1289.1,80.56875
B3A24,D1,2017,Poa.tri,16,8.13,313.21,19.575625
B3A24,D1,2017,Pru.vul,16,0,308.9,19.30625
B3A24,D1,2017,Ran.rep,16,0,121.35,7.584375
B3A24,D1,2017,Tar.off,16,114.475,434.5,27.15625
B3A24,D1,2017,Tri.pra,16,89.805,476.9,29.80625
B3A24,D1,2017,Tri.rep,16,18.555,393,24.5625
B3A24,D1,2017,Vic.cra,16,0,148,9.25
B3A24,D1,2018,Aju.rep,16,0,0,0
B3A24,D1,2018,Ant.odo,16,0.765,5.76,0.36
B3A24,D1,2018,Arr.ela,16,485.65,293.24,18.3275
B3A24,D1,2018,Ave.pub,16,22.14,414.8,25.925
B3A24,D1,2018,Bro.hor,16,0,601.1,37.56875
B3A24,D1,2018,Gle.hed,16,4.79,25.43,1.589375
B3A24,D1,2018,Lot.cor,16,0.465,459.2,28.7
B3A24,D1,2018,Med.var,16,10.105,1731.5,108.21875
B3A24,D1,2018,Poa.tri,16,5.64,71.01,4.438125
B3A24,D1,2018,Pru.vul,16,0,26.12,1.6325
B3A24,D1,2018,Ran.rep,16,0,160.73,10.045625
B3A24,D1,2018,Tar.off,16,54.075,161.78,10.11125
B3A24,D1,2018,Tri.pra,16,29.565,53.06,3.31625
B3A24,D1,2018,Tri.rep,16,0.93,54.04,3.3775
B3A24,D1,2018,Vic.cra,16,0,64.02,4.00125
B3A24,D1,2019,Aju.rep,16,0.815,0.86,0.05375
B3A24,D1,2019,Ant.odo,16,0.875,34.92,2.1825
B3A24,D1,2019,Arr.ela,16,459.85,333.5,20.84375
B3A24,D1,2019,Ave.pub,16,54.315,255.2,15.95
B3A24,D1,2019,Bro.hor,16,1.815,104.83,6.551875
B3A24,D1,2019,Gle.hed,16,6.04,63.22,3.95125
B3A24,D1,2019,Lot.cor,16,0,244.5,15.28125
B3A24,D1,2019,Med.var,16,11.94,1011.9,63.24375
B3A24,D1,2019,Poa.tri,16,2.91,7.8,0.4875
B3A24,D1,2019,Pru.vul,16,0,64.3,4.01875
B3A24,D1,2019,Ran.rep,16,0,32.11,2.006875
B3A24,D1,2019,Tar.off,16,40.535,144.5,9.03125
B3A24,D1,2019,Tri.pra,16,1.355,95.4,5.9625
B3A24,D1,2019,Tri.rep,16,0.935,14.91,0.931875
B3A24,D1,2019,Vic.cra,16,0,0,0
B3A24,D1,2020,Aju.rep,16,0,6.79,0.424375
B3A24,D1,2020,Ant.odo,16,1.1025,8.8,0.55
B3A24,D1,2020,Arr.ela,16,409.25,214.76,13.4225
B3A24,D1,2020,Ave.pub,16,18.9135,209.2,13.075
B3A24,D1,2020,Bro.hor,16,1.5585,33.68,2.105
B3A24,D1,2020,Gle.hed,16,0.94,19.58,1.22375
B3A24,D1,2020,Lot.cor,16,0.3555,56.91,3.556875
B3A24,D1,2020,Med.var,16,37.885,657.1,41.06875
B3A24,D1,2020,Poa.tri,16,14.399,23.42,1.46375
B3A24,D1,2020,Pru.vul,16,0,13.25,0.828125
B3A24,D1,2020,Ran.rep,16,0,0,0
B3A24,D1,2020,Tar.off,16,0.1435,38.66,2.41625
B3A24,D1,2020,Tri.pra,16,0.865,87.35,5.459375
B3A24,D1,2020,Tri.rep,16,0,150.41,9.400625
B3A24,D1,2020,Vic.cra,16,0,0,0
B3A24,D1,2021,Aju.rep,16,0,25.5,1.59375
B3A24,D1,2021,Ant.odo,16,1.315,6.92,0.4325
B3A24,D1,2021,Arr.ela,16,471.6,396.2,24.7625
B3A24,D1,2021,Ave.pub,16,39.62,204.5,12.78125
B3A24,D1,2021,Bro.hor,16,1.195,130.3,8.14375
B3A24,D1,2021,Gle.hed,16,18.355,73.4,4.5875
B3A24,D1,2021,Lot.cor,16,0,365.9,22.86875
B3A24,D1,2021,Med.var,16,10.98,748.3,46.76875
B3A24,D1,2021,Poa.tri,16,83.5,151,9.4375
B3A24,D1,2021,Pru.vul,16,0,37.15,2.321875
B3A24,D1,2021,Ran.rep,16,0,80.1,5.00625
B3A24,D1,2021,Tar.off,16,6.94,160.1,10.00625
B3A24,D1,2021,Tri.pra,16,0,92.21,5.763125
B3A24,D1,2021,Tri.rep,16,0,29.53,1.845625
B3A24,D1,2021,Vic.cra,16,0,0,0
B4A01,D1,2017,Ach.mil,60,0,509.8,8.496666667
B4A01,D1,2017,Aju.rep,60,0,12.87,0.2145
B4A01,D1,2017,Alo.pra,60,3.705,444,7.4
B4A01,D1,2017,Ant.odo,60,1.555,56.72,0.945333333
B4A01,D1,2017,Ant.syl,60,0,200.6,3.343333333
B4A01,D1,2017,Arr.ela,60,110.505,706.4,11.77333333
B4A01,D1,2017,Ave.pub,60,2.645,805.5,13.425
B4A01,D1,2017,Bel.per,60,0,0,0
B4A01,D1,2017,Bro.ere,60,1.6,327.4,5.456666667
B4A01,D1,2017,Bro.hor,60,31.62,677.2,11.28666667
B4A01,D1,2017,Car.car,60,0,439.9,7.331666667
B4A01,D1,2017,Cen.jac,60,18,403.1,6.718333333
B4A01,D1,2017,Cir.ole,60,0,1712.1,28.535
B4A01,D1,2017,Cre.bie,60,50.1,457.3,7.621666667
B4A01,D1,2017,Dac.glo,60,31.475,298.4,4.973333333
B4A01,D1,2017,Dau.car,60,2.435,614.4,10.24
B4A01,D1,2017,Fes.rub,60,3.5685,118.4,1.973333333
B4A01,D1,2017,Gal.mol,60,1.63,620.6,10.34333333
B4A01,D1,2017,Ger.pra,60,19.47,289.3,4.821666667
B4A01,D1,2017,Gle.hed,60,4.515,108,1.8
B4A01,D1,2017,Hol.lan,60,34.87,427.4,7.123333333
B4A01,D1,2017,Kna.arv,60,4.735,2483.1,41.385
B4A01,D1,2017,Lat.pra,60,0,244.9,4.081666667
B4A01,D1,2017,Leo.aut,60,0,405.7,6.761666667
B4A01,D1,2017,Leo.his,60,33.8,408.1,6.801666667
B4A01,D1,2017,Leu.vul,60,16.45,453.6,7.56
B4A01,D1,2017,Lot.cor,60,19.365,846.4,14.10666667
B4A01,D1,2017,Med.lup,60,0,243.71,4.061833333
B4A01,D1,2017,Med.var,60,17.68,1289.1,21.485
B4A01,D1,2017,Pla.lan,60,11.88,388.4,6.473333333
B4A01,D1,2017,Pla.med,60,0,0,0
B4A01,D1,2017,Poa.pra,60,0,311.4,5.19
B4A01,D1,2017,Poa.tri,60,6.1,313.21,5.220166667
B4A01,D1,2017,Pri.ver,60,0,0,0
B4A01,D1,2017,Pru.vul,60,0,308.9,5.148333333
B4A01,D1,2017,Ran.acr,60,0,206,3.433333333
B4A01,D1,2017,Ran.rep,60,0,121.35,2.0225
B4A01,D1,2017,Rum.ace,60,96.85,338.9,5.648333333
B4A01,D1,2017,San.off,60,0,16.13,0.268833333
B4A01,D1,2017,Tar.off,60,27.37,434.5,7.241666667
B4A01,D1,2017,Tra.pra,60,28.95,311.1,5.185
B4A01,D1,2017,Tri.fra,60,0,183.83,3.063833333
B4A01,D1,2017,Tri.hyb,60,7.31,1047.3,17.455
B4A01,D1,2017,Tri.pra,60,24.6,476.9,7.948333333
B4A01,D1,2017,Tri.rep,60,0.375,393,6.55
B4A01,D1,2017,Ver.cha,60,0,156.8,2.613333333
B4A01,D1,2017,Vic.cra,60,0,148,2.466666667
B4A01,D1,2018,Ach.mil,60,0,353.22,5.887
B4A01,D1,2018,Aju.rep,60,0.035,0,0
B4A01,D1,2018,Alo.pra,60,19.5,272.93,4.548833333
B4A01,D1,2018,Ant.odo,60,0.215,5.76,0.096
B4A01,D1,2018,Ant.syl,60,0,67.98,1.133
B4A01,D1,2018,Arr.ela,60,81.395,293.24,4.887333333
B4A01,D1,2018,Ave.pub,60,11.105,414.8,6.913333333
B4A01,D1,2018,Bel.per,60,0,0,0
B4A01,D1,2018,Bro.ere,60,1.005,207.3,3.455
B4A01,D1,2018,Bro.hor,60,37.72,601.1,10.01833333
B4A01,D1,2018,Car.car,60,0,332.9,5.548333333
B4A01,D1,2018,Cen.jac,60,0.08,162.08,2.701333333
B4A01,D1,2018,Cir.ole,60,0,121.02,2.017
B4A01,D1,2018,Cre.bie,60,19.655,160.91,2.681833333
B4A01,D1,2018,Dac.glo,60,17.225,227.71,3.795166667
