plotcode,year,species_other,AGB.mix,Richness,biomass,AGB.mono
B3A24,2008,Vic.cra,2.466666667,16,52.3225,3.27015625
B4A02,2008,Ant.syl,0.164333333,16,134.175,8.3859375
B4A02,2008,Arr.ela,109.3733333,16,394.275,24.6421875
B4A02,2008,Gal.mol,7.235666667,16,114.4,7.15
B4A02,2008,Gle.hed,0.073333333,16,45.15,2.821875
B4A02,2008,Kna.arv,81.46666667,16,164.7,10.29375
B4A02,2008,Leo.his,4.413333334,16,86.575,5.4109375
B4A02,2008,Pla.med,40.56333333,16,99,6.1875
B4A02,2008,Poa.pra,2.366,16,7.365,0.4603125
B4A02,2008,Ran.acr,2.774666667,16,123.2,7.7
B4A02,2008,Ran.rep,0.042666667,16,86.8675,5.42921875
B4A02,2008,Tar.off,6.272666666,16,70.05,4.378125
B4A04,2008,Ant.syl,5.35,4,134.175,33.54375
B4A04,2008,Arr.ela,106.4666667,4,394.275,98.56875
B4A04,2008,Pla.lan,48.9,4,34.175,8.54375
B4A06,2008,Aju.rep,0,8,7.42775,0.92846875
B4A06,2008,Bel.per,2.803333334,8,37.5,4.6875
B4A06,2008,Gle.hed,5.100333333,8,45.15,5.64375
B4A06,2008,Leo.aut,19.62333333,8,65.05,8.13125
B4A06,2008,Pri.ver,25.76333333,8,47.4875,5.9359375
B4A06,2008,Pru.vul,8.136666667,8,25.405,3.175625
B4A06,2008,Tar.off,62.14666667,8,70.05,8.75625
B4A06,2008,Ver.cha,13.861,8,30.4675,3.8084375
B4A07,2008,Cre.bie,330.1,4,39.725,9.93125
B4A07,2008,Med.lup,0,4,13.461,3.36525
B4A07,2008,Tri.rep,8.666666667,4,175.875,43.96875
B4A08,2008,Aju.rep,0.893333333,8,7.42775,0.92846875
B4A08,2008,Ant.odo,0.168333333,8,40.74875,5.09359375
B4A08,2008,Ave.pub,24.18266667,8,130.975,16.371875
B4A08,2008,Bro.hor,9.243333334,8,89.775,11.221875
B4A08,2008,Fes.rub,20.17666666,8,181.75,22.71875
B4A08,2008,Pla.lan,51.28666667,8,34.175,4.271875
B4A08,2008,Tar.off,14.854,8,70.05,8.75625
B4A08,2008,Ver.cha,8.610666667,8,30.4675,3.8084375
B4A10,2008,Ach.mil,18.16666667,8,78.7,9.8375
B4A10,2008,Aju.rep,0.27,8,7.42775,0.92846875
B4A10,2008,Bro.ere,29.74,8,225.5,28.1875
B4A10,2008,Car.car,11.96766667,8,35.45,4.43125
B4A10,2008,Pla.med,90.98,8,99,12.375
B4A10,2008,Pri.ver,0.655,8,47.4875,5.9359375
B4A11,2008,Med.var,21.53333333,4,243.2,60.8
B4A11,2008,Tra.pra,35.8,4,25.065,6.26625
B4A14,2008,Bel.per,11.19,2,37.5,18.75
B4A14,2008,Pla.lan,121.9233333,2,34.175,17.0875
B4A15,2008,Med.lup,3.71,2,13.461,6.7305
B4A15,2008,Ran.rep,88.85666667,2,86.8675,43.43375
B4A16,2008,Ant.syl,0,8,134.175,16.771875
B4A16,2008,Poa.tri,25.29,8,51.67,6.45875
B4A16,2008,Pri.ver,0.266666667,8,47.4875,5.9359375
B4A16,2008,San.off,0,8,104.525,13.065625
B4A16,2008,Tar.off,114.3233333,8,70.05,8.75625
B4A16,2008,Tri.fra,0,8,352.3,44.0375
B4A17,2008,Dau.car,0.853333333,2,11.945,5.9725
B4A18,2008,Alo.pra,152.96,16,324.925,20.3078125
B4A18,2008,Bro.hor,0,16,89.775,5.6109375
B4A18,2008,Car.car,0,16,35.45,2.215625
B4A18,2008,Cre.bie,5.65,16,39.725,2.4828125
B4A18,2008,Lat.pra,2.354333333,16,44.25,2.765625
B4A18,2008,Leo.aut,0.4,16,65.05,4.065625
B4A18,2008,Pla.med,77.43666667,16,99,6.1875
B4A18,2008,Tar.off,254.2033333,16,70.05,4.378125
B4A18,2008,Tri.hyb,0,16,13.04,0.815
B4A18,2008,Ver.cha,59.33333334,16,30.4675,1.90421875
B4A20,2008,Ant.syl,23.9,16,134.175,8.3859375
B4A20,2008,Cen.jac,126.7666667,16,39.675,2.4796875
B4A20,2008,Cir.ole,15.76666667,16,28.9275,1.80796875
B4A20,2008,Ger.pra,155.2,16,97.6675,6.10421875
B4A20,2008,Med.var,11.13333333,16,243.2,15.2
B4A20,2008,Rum.ace,93.13333334,16,60.9375,3.80859375
B4A20,2008,Tra.pra,17.56666667,16,25.065,1.5665625
B4A20,2008,Tri.fra,0,16,352.3,22.01875
B4A20,2008,Tri.hyb,0,16,13.04,0.815
B4A20,2008,Tri.pra,1.566666667,16,43.02775,2.689234375
B4A20,2008,Tri.rep,0,16,175.875,10.9921875
B4A20,2008,Vic.cra,1.133333333,16,52.3225,3.27015625
B4A21,2008,Dau.car,0,2,11.945,5.9725
B4A21,2008,Med.var,436.08,2,243.2,121.6
B4A22,2008,Ger.pra,5.596666667,4,97.6675,24.416875
B4A22,2008,Kna.arv,374.7666667,4,164.7,41.175
B1A01,2009,Aju.rep,1.2,16,26.7,1.66875
B1A01,2009,Ant.odo,2.13,16,11.1,0.69375
B1A01,2009,Ant.syl,0,16,40.5625,2.53515625
B1A01,2009,Ave.pub,7.133333333,16,70.1,4.38125
B1A01,2009,Bro.hor,0,16,1.3,0.08125
B1A01,2009,Car.car,0,16,77,4.8125
B1A01,2009,Ger.pra,95.4,16,82.675,5.1671875
B1A01,2009,Lat.pra,81.46666667,16,124.2,7.7625
B1A01,2009,Lot.cor,51.9,16,370,23.125
B1A01,2009,Pla.lan,181.2,16,81.6,5.1
B1A01,2009,Poa.pra,0.53,16,18.35,1.146875
B1A01,2009,Ran.rep,9.38,16,55.5,3.46875
B1A01,2009,Tar.off,40.21,16,71.85,4.490625
B1A01,2009,Tra.pra,0,16,83.85,5.240625
B1A01,2009,Vic.cra,4.683333333,16,177.9,11.11875
B1A02,2009,Alo.pra,32.43333334,8,186.825,23.353125
B1A02,2009,Bro.ere,56.7,8,584.3,73.0375
B1A02,2009,Fes.rub,16.83333334,8,85.2,10.65
B1A02,2009,Ran.acr,30.5,8,60.55,7.56875
B1A02,2009,San.off,0.156666667,8,137.8,17.225
B1A03,2009,Gle.hed,9.396666667,8,15.15,1.89375
B1A03,2009,Lot.cor,172.9333333,8,370,46.25
B1A03,2009,Med.lup,1.69,8,38.9,4.8625
B1A03,2009,Pri.ver,5.4,8,56.35,7.04375
B1A03,2009,Ver.cha,61.66666667,8,31.05,3.88125
B1A04,2009,Pla.lan,372.3333333,4,81.6,20.4
B1A05,2009,Med.lup,1.033333333,2,38.9,19.45
B1A06,2009,Ach.mil,1.65,16,90.8,5.675
B1A06,2009,Alo.pra,64.06666667,16,186.825,11.6765625
B1A06,2009,Ant.odo,0.36,16,11.1,0.69375
B1A06,2009,Ant.syl,0,16,40.5625,2.53515625
B1A06,2009,Ave.pub,55.63333333,16,70.1,4.38125
B1A06,2009,Bro.hor,0.366666667,16,1.3,0.08125
B1A06,2009,Cen.jac,9.133333334,16,143.3,8.95625
B1A06,2009,Ger.pra,24.46666667,16,82.675,5.1671875
B1A06,2009,Hol.lan,40.6,16,208.05,13.003125
B1A06,2009,Leu.vul,3.216666667,16,207.1,12.94375
B1A06,2009,Poa.pra,0.27,16,18.35,1.146875
B1A06,2009,Poa.tri,6.52,16,9.4025,0.58765625
B1A07,2009,Ran.acr,65.96666667,2,60.55,30.275
B1A07,2009,San.off,86.56666666,2,137.8,68.9
B1A11,2009,Ach.mil,4.133333333,16,90.8,5.675
B1A11,2009,Ant.syl,0,16,40.5625,2.53515625
B1A11,2009,Cir.ole,0,16,41.75,2.609375
B1A11,2009,Cre.bie,7.5,16,267.05,16.690625
B1A11,2009,Dau.car,10.60333333,16,38.1,2.38125
B1A11,2009,Gal.mol,181.9333333,16,246.65,15.415625
B1A11,2009,Ger.pra,24,16,82.675,5.1671875
B1A11,2009,Leu.vul,29.26666667,16,207.1,12.94375
B1A11,2009,Ran.acr,6.833333333,16,60.55,3.784375
B1A11,2009,Rum.ace,2.766666667,16,74.8,4.675
B1A11,2009,San.off,0,16,137.8,8.6125
B1A11,2009,Tra.pra,0,16,83.85,5.240625
B1A12,2009,Lat.pra,15.84333334,8,124.2,15.525
B1A12,2009,Med.lup,0,8,38.9,4.8625
B1A12,2009,Med.var,108.99,8,509.15,63.64375
B1A12,2009,Tri.hyb,1.7,8,37.295,4.661875
B1A12,2009,Tri.pra,30.53333333,8,467.625,58.453125
B1A13,2009,Lot.cor,0,4,370,92.5
B1A13,2009,Med.lup,0,4,38.9,9.725
B1A13,2009,Med.var,189.6333333,4,509.15,127.2875
B1A14,2009,Ant.syl,0,8,40.5625,5.0703125
B1A14,2009,Dau.car,0,8,38.1,4.7625
B1A14,2009,Leo.his,131.5,8,129.55,16.19375
B1A14,2009,Pla.lan,65.43333333,8,81.6,10.2
B1A14,2009,Tri.fra,10.46666667,8,526.5,65.8125
B1A16,2009,Pla.lan,106.1,2,81.6,40.8
B1A16,2009,Poa.pra,12.3,2,18.35,9.175
B1A17,2009,Alo.pra,113.5,2,186.825,93.4125
B1A17,2009,Dau.car,5.086666667,2,38.1,19.05
B1A19,2009,Arr.ela,266.8,4,520,130
B1A19,2009,Pru.vul,1.503333333,4,24.95,6.2375
B1A20,2009,Ach.mil,43.53333334,16,90.8,5.675
B1A20,2009,Aju.rep,8.533333334,16,26.7,1.66875
B1A20,2009,Bel.per,0.53,16,6.045,0.3778125
B1A20,2009,Ger.pra,112.6,16,82.675,5.1671875
B1A20,2009,Kna.arv,177.9333334,16,272.75,17.046875
B1A20,2009,Leo.aut,0,16,23.85,1.490625
B1A20,2009,Leo.his,0.2,16,129.55,8.096875
B1A20,2009,Lot.cor,9.833333333,16,370,23.125
B1A20,2009,Med.var,16.46666667,16,509.15,31.821875
B1A20,2009,Pla.lan,16.8,16,81.6,5.1
B1A20,2009,Ran.acr,0.313333333,16,60.55,3.784375
B1A20,2009,San.off,0,16,137.8,8.6125
B1A20,2009,Tri.hyb,0,16,37.295,2.3309375
B1A20,2009,Tri.rep,0.433333333,16,40.125,2.5078125
B1A20,2009,Ver.cha,127.1666667,16,31.05,1.940625
B1A21,2009,Ach.mil,2.66,4,90.8,22.7
B1A21,2009,Cre.bie,5.816666666,4,267.05,66.7625
B2A01,2009,Ant.odo,6.003333333,4,11.1,2.775
B2A01,2009,Kna.arv,421.1333334,4,272.75,68.1875
B2A01,2009,Pru.vul,8.573333334,4,24.95,6.2375
B2A01,2009,Tri.pra,143.7,4,467.625,116.90625
B2A02,2009,Fes.rub,181.8666667,2,85.2,42.6
B2A06,2009,Lat.pra,171.4333333,4,124.2,31.05
B2A06,2009,Med.lup,3.5,4,38.9,9.725
B2A06,2009,Pla.lan,184.8666667,4,81.6,20.4
B2A06,2009,Tar.off,41.89666667,4,71.85,17.9625
B2A08,2009,Ran.acr,63.86666666,2,60.55,30.275
B2A09,2009,Aju.rep,12.19666666,4,26.7,6.675
B2A09,2009,Pla.lan,71.7,4,81.6,20.4
B2A09,2009,Pri.ver,147.2333333,4,56.35,14.0875
B2A09,2009,Pru.vul,63.56666666,4,24.95,6.2375
B2A10,2009,Alo.pra,32.23333333,16,186.825,11.6765625
B2A10,2009,Ant.odo,0.683333333,16,11.1,0.69375
B2A10,2009,Arr.ela,53.53333333,16,520,32.5
B2A10,2009,Bel.per,2.15,16,6.045,0.3778125
B2A10,2009,Bro.ere,20.97,16,584.3,36.51875
B2A10,2009,Hol.lan,5.69,16,208.05,13.003125
B2A10,2009,Leo.aut,0.16,16,23.85,1.490625
B2A10,2009,Leo.his,223.5666666,16,129.55,8.096875
B2A10,2009,Pla.lan,12.33333333,16,81.6,5.1
B2A10,2009,Poa.pra,8.943333333,16,18.35,1.146875
B2A10,2009,Pri.ver,0.46,16,56.35,3.521875
B2A10,2009,Pru.vul,9.2,16,24.95,1.559375
B2A10,2009,Ran.rep,1.153333334,16,55.5,3.46875
B2A10,2009,Ver.cha,6.68,16,31.05,1.940625
B2A12,2009,Ant.syl,0,8,40.5625,5.0703125
B2A12,2009,Gal.mol,104,8,246.65,30.83125
B2A12,2009,Ger.pra,15.5,8,82.675,10.334375
B2A12,2009,Kna.arv,69.03333334,8,272.75,34.09375
B2A12,2009,Leu.vul,34.92333334,8,207.1,25.8875
B2A12,2009,Ran.acr,45.26666667,8,60.55,7.56875
B2A12,2009,San.off,0,8,137.8,17.225
B2A14,2009,Kna.arv,41.26666667,8,272.75,34.09375
B2A14,2009,Leo.his,199.3333333,8,129.55,16.19375
B2A14,2009,San.off,0,8,137.8,17.225
B2A14,2009,Tri.hyb,0.056666667,8,37.295,4.661875
B2A14,2009,Ver.cha,4.7,8,31.05,3.88125
B2A16,2009,Kna.arv,162.9666667,4,272.75,68.1875
B2A16,2009,Leo.aut,0.293333333,4,23.85,5.9625
B2A16,2009,Pla.med,236.4333333,4,213.7,53.425
B2A16,2009,Vic.cra,70.26,4,177.9,44.475
B2A17,2009,Gle.hed,1.636666667,8,15.15,1.89375
B2A17,2009,Lat.pra,288.9,8,124.2,15.525
B2A17,2009,Leo.aut,2.523333334,8,23.85,2.98125
B2A17,2009,Pla.med,392,8,213.7,26.7125
B2A17,2009,Tar.off,29.93,8,71.85,8.98125
B2A17,2009,Tri.fra,0,8,526.5,65.8125
B2A17,2009,Vic.cra,26.43333333,8,177.9,22.2375
B2A18,2009,Aju.rep,1.336666667,16,26.7,1.66875
B2A18,2009,Alo.pra,91.93333334,16,186.825,11.6765625
B2A18,2009,Ant.syl,5.6,16,40.5625,2.53515625
B2A18,2009,Bro.hor,0,16,1.3,0.08125
B2A18,2009,Ger.pra,46.71666667,16,82.675,5.1671875
B2A18,2009,Med.lup,0.9,16,38.9,2.43125
B2A18,2009,Pla.med,234.9333333,16,213.7,13.35625
B2A18,2009,Poa.pra,0.903333333,16,18.35,1.146875
B2A18,2009,Pri.ver,3.933333333,16,56.35,3.521875
B2A18,2009,Ran.rep,5.746666667,16,55.5,3.46875
B2A18,2009,Tri.rep,14.86666667,16,40.125,2.5078125
B2A19,2009,Pla.med,275.1333334,2,213.7,106.85
B2A19,2009,Tar.off,34.96666666,2,71.85,35.925
B2A20,2009,Pla.lan,285.2666666,2,81.6,40.8
B2A21,2009,Cre.bie,145.4,8,267.05,33.38125
B2A21,2009,Gal.mol,307.2,8,246.65,30.83125
B2A21,2009,Leo.his,12.33333334,8,129.55,16.19375
B2A21,2009,Lot.cor,6.033333333,8,370,46.25
B2A21,2009,Med.lup,0,8,38.9,4.8625
B2A21,2009,Pla.med,278.2033333,8,213.7,26.7125
B2A21,2009,San.off,0.833333333,8,137.8,17.225
B2A22,2009,Ach.mil,65.76666667,16,90.8,5.675
B2A22,2009,Cen.jac,7.533333333,16,143.3,8.95625
B2A22,2009,Lat.pra,65.6,16,124.2,7.7625
B2A22,2009,Lot.cor,21.33333333,16,370,23.125
B2A22,2009,Poa.tri,19.36666667,16,9.4025,0.58765625
B2A22,2009,Rum.ace,12.99,16,74.8,4.675
B2A22,2009,San.off,0,16,137.8,8.6125
B2A22,2009,Tri.hyb,0,16,37.295,2.3309375
B2A22,2009,Tri.rep,0.4,16,40.125,2.5078125
B2A22,2009,Vic.cra,3.56,16,177.9,11.11875
B3A02,2009,Car.car,3.866666667,2,77,38.5
B3A03,2009,Pla.med,246.8333333,4,213.7,53.425
B3A03,2009,Tri.hyb,69.53333333,4,37.295,9.32375
B3A03,2009,Vic.cra,91.13333333,4,177.9,44.475
B3A04,2009,Alo.pra,21.4,8,186.825,23.353125
B3A04,2009,Arr.ela,316.1333333,8,520,65
B3A04,2009,Dac.glo,23.7,8,293.6,36.7
B3A04,2009,Fes.rub,16.83333333,8,85.2,10.65
B3A04,2009,Hol.lan,0.733333334,8,208.05,26.00625
B3A04,2009,Poa.tri,7.34,8,9.4025,1.1753125
B3A05,2009,Ant.odo,0,8,11.1,1.3875
B3A05,2009,Ant.syl,4.066666667,8,40.5625,5.0703125
B3A05,2009,Bro.ere,19.1,8,584.3,73.0375
B3A05,2009,Leu.vul,332.9666666,8,207.1,25.8875
B3A05,2009,Lot.cor,74.96666667,8,370,46.25
B3A05,2009,Poa.tri,12.63333333,8,9.4025,1.1753125
B3A05,2009,Tri.hyb,0,8,37.295,4.661875
B3A07,2009,Bro.hor,0,8,1.3,0.1625
B3A07,2009,Hol.lan,0.333333333,8,208.05,26.00625
B3A07,2009,Leu.vul,109.3033333,8,207.1,25.8875
B3A07,2009,Med.lup,0,8,38.9,4.8625
B3A07,2009,Pri.ver,0,8,56.35,7.04375
B3A07,2009,Ran.rep,9.166666667,8,55.5,6.9375
B3A08,2009,Dac.glo,213.0333333,2,293.6,146.8
B3A09,2009,Alo.pra,32.03333333,16,186.825,11.6765625
B3A09,2009,Ant.odo,0,16,11.1,0.69375
B3A09,2009,Arr.ela,332.2333333,16,520,32.5
B3A09,2009,Ave.pub,98.23333333,16,70.1,4.38125
B3A09,2009,Bro.ere,83.73666667,16,584.3,36.51875
B3A09,2009,Bro.hor,0.066666667,16,1.3,0.08125
B3A09,2009,Dac.glo,27.96666667,16,293.6,18.35
B3A09,2009,Fes.rub,5.066666666,16,85.2,5.325
B3A09,2009,Hol.lan,5.12,16,208.05,13.003125
B3A09,2009,Poa.pra,0.113333333,16,18.35,1.146875
B3A09,2009,Poa.tri,2.936666667,16,9.4025,0.58765625
B3A11,2009,Bro.ere,348,4,584.3,146.075
B3A11,2009,Pla.lan,9.673333333,4,81.6,20.4
B3A11,2009,Poa.tri,7.28,4,9.4025,2.350625
B3A11,2009,Pru.vul,21.96333333,4,24.95,6.2375
B3A13,2009,Alo.pra,29.53333333,4,186.825,46.70625
B3A13,2009,Ant.odo,0.063333333,4,11.1,2.775
B3A13,2009,Bro.ere,497.1,4,584.3,146.075
B3A13,2009,Poa.tri,9.503333333,4,9.4025,2.350625
B3A16,2009,Aju.rep,21.62333333,16,26.7,1.66875
B3A16,2009,Gle.hed,53.03333333,16,15.15,0.946875
B3A16,2009,Lat.pra,9.093333333,16,124.2,7.7625
B3A16,2009,Leo.his,0.633333333,16,129.55,8.096875
B3A16,2009,Med.lup,0,16,38.9,2.43125
B3A16,2009,Pla.med,37.93333333,16,213.7,13.35625
B3A16,2009,Pru.vul,0,16,24.95,1.559375
B3A16,2009,Ran.rep,74.70666667,16,55.5,3.46875
B3A16,2009,Tar.off,134.7666667,16,71.85,4.490625
B3A16,2009,Tri.fra,8.166666667,16,526.5,32.90625
B3A16,2009,Tri.hyb,0,16,37.295,2.3309375
B3A16,2009,Tri.rep,90.8,16,40.125,2.5078125
B3A16,2009,Ver.cha,15.5,16,31.05,1.940625
B3A16,2009,Vic.cra,2.17,16,177.9,11.11875
B3A19,2009,Tar.off,48.78,2,71.85,35.925
B3A20,2009,Kna.arv,219.4666666,8,272.75,34.09375
B3A20,2009,Lot.cor,271.1,8,370,46.25
B3A20,2009,Tri.fra,11.73333333,8,526.5,65.8125
B3A20,2009,Tri.hyb,0,8,37.295,4.661875
B3A21,2009,Lot.cor,113.4666667,2,370,185
B3A21,2009,Tri.pra,56.16666667,2,467.625,233.8125
B3A22,2009,Aju.rep,14.23333333,16,26.7,1.66875
B3A22,2009,Ant.odo,0,16,11.1,0.69375
B3A22,2009,Bel.per,0.933333333,16,6.045,0.3778125
B3A22,2009,Bro.ere,1.533333333,16,584.3,36.51875
B3A22,2009,Cre.bie,223.44,16,267.05,16.690625
B3A22,2009,Fes.rub,3.233333333,16,85.2,5.325
B3A22,2009,Gal.mol,86,16,246.65,15.415625
B3A22,2009,Ger.pra,190.0333334,16,82.675,5.1671875
B3A22,2009,Ran.rep,0,16,55.5,3.46875
B3A22,2009,Rum.ace,72.66666667,16,74.8,4.675
B3A22,2009,Tri.fra,0,16,526.5,32.90625
B3A22,2009,Ver.cha,87.16666667,16,31.05,1.940625
B3A22,2009,Vic.cra,7.166666667,16,177.9,11.11875
B3A23,2009,Bro.hor,0,4,1.3,0.325
B3A23,2009,Leu.vul,54.23333333,4,207.1,51.775
B3A23,2009,Ran.rep,178.4333333,4,55.5,13.875
B3A23,2009,Tri.fra,344.2333333,4,526.5,131.625
B3A24,2009,Aju.rep,0.933333333,16,26.7,1.66875
B3A24,2009,Ant.odo,0,16,11.1,0.69375
B3A24,2009,Arr.ela,283.7666667,16,520,32.5
B3A24,2009,Ave.pub,0,16,70.1,4.38125
B3A24,2009,Bro.hor,0,16,1.3,0.08125
B3A24,2009,Gle.hed,66.7,16,15.15,0.946875
B3A24,2009,Lot.cor,0,16,370,23.125
B3A24,2009,Med.var,22.1,16,509.15,31.821875
B3A24,2009,Poa.tri,132.2,16,9.4025,0.58765625
B3A24,2009,Pru.vul,0,16,24.95,1.559375
B3A24,2009,Ran.rep,7.106666667,16,55.5,3.46875
B3A24,2009,Tar.off,160.1,16,71.85,4.490625
B3A24,2009,Tri.pra,0,16,467.625,29.2265625
B3A24,2009,Tri.rep,0,16,40.125,2.5078125
B3A24,2009,Vic.cra,6.54,16,177.9,11.11875
B4A02,2009,Ant.syl,0,16,40.5625,2.53515625
B4A02,2009,Arr.ela,125.4,16,520,32.5
B4A02,2009,Gal.mol,2.956666667,16,246.65,15.415625
B4A02,2009,Gle.hed,0.073333333,16,15.15,0.946875
B4A02,2009,Kna.arv,138.7,16,272.75,17.046875
B4A02,2009,Leo.his,25.38333334,16,129.55,8.096875
B4A02,2009,Pla.med,90.68,16,213.7,13.35625
B4A02,2009,Poa.pra,0.62,16,18.35,1.146875
B4A02,2009,Ran.acr,1.356666667,16,60.55,3.784375
B4A02,2009,Ran.rep,0.826666666,16,55.5,3.46875
B4A02,2009,Tar.off,0.36,16,71.85,4.490625
B4A04,2009,Ant.syl,9.13,4,40.5625,10.140625
B4A04,2009,Arr.ela,269.0333333,4,520,130
B4A04,2009,Pla.lan,35.01,4,81.6,20.4
B4A06,2009,Aju.rep,0.586666667,8,26.7,3.3375
B4A06,2009,Bel.per,1.303333334,8,6.045,0.755625
B4A06,2009,Gle.hed,3.55,8,15.15,1.89375
B4A06,2009,Leo.aut,10.50333333,8,23.85,2.98125
B4A06,2009,Pri.ver,81.66666667,8,56.35,7.04375
B4A06,2009,Pru.vul,0.753333333,8,24.95,3.11875
B4A06,2009,Tar.off,93.9,8,71.85,8.98125
B4A06,2009,Ver.cha,13.49333334,8,31.05,3.88125
B4A07,2009,Cre.bie,321.2666666,4,267.05,66.7625
B4A07,2009,Med.lup,0,4,38.9,9.725
B4A07,2009,Tri.rep,25.23333333,4,40.125,10.03125
B4A08,2009,Aju.rep,0.023333333,8,26.7,3.3375
B4A08,2009,Ant.odo,0.473333333,8,11.1,1.3875
B4A08,2009,Ave.pub,33.5,8,70.1,8.7625
B4A08,2009,Bro.hor,9.866666666,8,1.3,0.1625
B4A08,2009,Fes.rub,24.63333333,8,85.2,10.65
B4A08,2009,Pla.lan,82.8,8,81.6,10.2
B4A08,2009,Tar.off,26.18,8,71.85,8.98125
B4A08,2009,Ver.cha,5.626666667,8,31.05,3.88125
B4A10,2009,Ach.mil,9.166666667,8,90.8,11.35
B4A10,2009,Aju.rep,4.53,8,26.7,3.3375
B4A10,2009,Bro.ere,194.7333333,8,584.3,73.0375
B4A10,2009,Car.car,0.613333333,8,77,9.625
B4A10,2009,Pla.med,167.7333333,8,213.7,26.7125
B4A10,2009,Pri.ver,32.06666667,8,56.35,7.04375
B4A11,2009,Med.var,191.5,4,509.15,127.2875
B4A11,2009,Tra.pra,0.7,4,83.85,20.9625
B4A14,2009,Bel.per,5.883333333,2,6.045,3.0225
B4A14,2009,Pla.lan,126.5333333,2,81.6,40.8
B4A15,2009,Med.lup,67.6,2,38.9,19.45
B4A15,2009,Ran.rep,15.7,2,55.5,27.75
B4A16,2009,Ant.syl,0,8,40.5625,5.0703125
B4A16,2009,Poa.tri,20.74333333,8,9.4025,1.1753125
B4A16,2009,Pri.ver,5.466666667,8,56.35,7.04375
B4A16,2009,San.off,0,8,137.8,17.225
B4A16,2009,Tar.off,204.9666667,8,71.85,8.98125
B4A16,2009,Tri.fra,0,8,526.5,65.8125
B4A17,2009,Dau.car,75.6,2,38.1,19.05
B4A18,2009,Alo.pra,47.2,16,186.825,11.6765625
B4A18,2009,Bro.hor,0,16,1.3,0.08125
B4A18,2009,Car.car,0,16,77,4.8125
B4A18,2009,Cre.bie,9.8,16,267.05,16.690625
B4A18,2009,Lat.pra,27.36666666,16,124.2,7.7625
B4A18,2009,Leo.aut,0.023333333,16,23.85,1.490625
B4A18,2009,Pla.med,45.33333333,16,213.7,13.35625
B4A18,2009,Tar.off,148.9666667,16,71.85,4.490625
B4A18,2009,Tri.hyb,0,16,37.295,2.3309375
B4A18,2009,Ver.cha,90.33333333,16,31.05,1.940625
B4A20,2009,Ant.syl,11.63333333,16,40.5625,2.53515625
B4A20,2009,Cen.jac,176.8,16,143.3,8.95625
B4A20,2009,Cir.ole,6.7,16,41.75,2.609375
B4A20,2009,Ger.pra,135.7,16,82.675,5.1671875
B4A20,2009,Med.var,13.73333334,16,509.15,31.821875
B4A20,2009,Rum.ace,9.766666667,16,74.8,4.675
B4A20,2009,Tra.pra,8.533333333,16,83.85,5.240625
B4A20,2009,Tri.fra,0,16,526.5,32.90625
B4A20,2009,Tri.hyb,1.233333333,16,37.295,2.3309375
B4A20,2009,Tri.pra,128.2,16,467.625,29.2265625
B4A20,2009,Tri.rep,0,16,40.125,2.5078125
B4A20,2009,Vic.cra,2.166666667,16,177.9,11.11875
B4A21,2009,Dau.car,5.3,2,38.1,19.05
B4A21,2009,Med.var,488.3333334,2,509.15,254.575
B4A22,2009,Ger.pra,11.33333333,4,82.675,20.66875
B4A22,2009,Kna.arv,343.2666667,4,272.75,68.1875
B1A01,2010,Aju.rep,0.495,16,0,0
B1A01,2010,Ant.odo,5.035,16,109,6.8125
B1A01,2010,Ant.syl,0,16,38.065,2.3790625
B1A01,2010,Ave.pub,2.215,16,120,7.5
B1A01,2010,Bro.hor,4.58,16,64,4
B1A01,2010,Car.car,0,16,49,3.0625
B1A01,2010,Ger.pra,110.5,16,102.89,6.430625
B1A01,2010,Lat.pra,14.45,16,63.66,3.97875
B1A01,2010,Lot.cor,47,16,171,10.6875
B1A01,2010,Pla.lan,170,16,359,22.4375
B1A01,2010,Poa.pra,4.825,16,11,0.6875
B1A01,2010,Ran.rep,1.86,16,0.11,0.006875
B1A01,2010,Tar.off,5.565,16,130,8.125
B1A01,2010,Tra.pra,0,16,54.73,3.420625
B1A01,2010,Vic.cra,7.56,16,119,7.4375
B1A02,2010,Alo.pra,28.215,8,89.49,11.18625
B1A02,2010,Bro.ere,89.03,8,389,48.625
B1A02,2010,Fes.rub,4.48,8,26.38,3.2975
B1A02,2010,Ran.acr,7.465,8,64.02,8.0025
B1A02,2010,San.off,7.5,8,433,54.125
B1A03,2010,Gle.hed,18.51,8,7.5,0.9375
B1A03,2010,Lot.cor,99.5,8,171,21.375
B1A03,2010,Med.lup,0,8,59.24,7.405
B1A03,2010,Pri.ver,27.5,8,116.09,14.51125
B1A03,2010,Ver.cha,20.38,8,44,5.5
B1A04,2010,Pla.lan,294.5,4,359,89.75
B1A05,2010,Med.lup,0.21,2,59.24,29.62
B1A06,2010,Ach.mil,0.075,16,119,7.4375
B1A06,2010,Alo.pra,8.075,16,89.49,5.593125
B1A06,2010,Ant.odo,0.03,16,109,6.8125
B1A06,2010,Ant.syl,0,16,38.065,2.3790625
B1A06,2010,Ave.pub,49,16,120,7.5
B1A06,2010,Bro.hor,0,16,64,4
B1A06,2010,Cen.jac,1.68,16,132,8.25
B1A06,2010,Ger.pra,8.655,16,102.89,6.430625
B1A06,2010,Hol.lan,72.24,16,145,9.0625
B1A06,2010,Leu.vul,1.805,16,286,17.875
B1A06,2010,Poa.pra,0.105,16,11,0.6875
B1A06,2010,Poa.tri,17.615,16,16.235,1.0146875
